#Voltage(V),Current(A)
-8.634600000000152, -1.5911240553e-05
-8.634500000000152, -1.5998642994e-05
-8.634400000000152, -1.5962939869e-05
-8.634300000000152, -1.5844663722e-05
-8.634200000000153, -1.577328112e-05
-8.634100000000153, -1.585987593e-05
-8.634000000000153, -1.5703310055e-05
-8.633900000000153, -1.5689074644e-05
-8.633800000000154, -1.5724961486e-05
-8.633700000000154, -1.5748933947e-05
-8.633600000000154, -1.5645675376e-05
-8.633500000000154, -1.5594841898e-05
-8.633400000000155, -1.5710167645e-05
-8.633300000000155, -1.5661122234e-05
-8.633200000000155, -1.559978773e-05
-8.633100000000155, -1.5573315977e-05
-8.633000000000155, -1.5722067474e-05
-8.632900000000156, -1.5584422727e-05
-8.632800000000156, -1.5519597582e-05
-8.632700000000156, -1.549200897e-05
-8.632600000000156, -1.5588151655e-05
-8.632500000000157, -1.5495368643e-05
-8.632400000000157, -1.5437315597e-05
-8.632300000000157, -1.5563837223e-05
-8.632200000000157, -1.547778993e-05
-8.632100000000158, -1.5398942196e-05
-8.632000000000158, -1.5335706848e-05
-8.631900000000158, -1.5511233869e-05
-8.631800000000158, -1.5466754121e-05
-8.631700000000158, -1.5321966202e-05
-8.631600000000159, -1.5289611838e-05
-8.631500000000159, -1.5351357433e-05
-8.63140000000016, -1.5237074876e-05
-8.63130000000016, -1.5193070794e-05
-8.63120000000016, -1.5279370928e-05
-8.63110000000016, -1.5278043065e-05
-8.63100000000016, -1.5183752112e-05
-8.63090000000016, -1.5171791347e-05
-8.63080000000016, -1.531626549e-05
-8.63070000000016, -1.5281197193e-05
-8.630600000000161, -1.5270032236e-05
-8.630500000000161, -1.5224870367e-05
-8.630400000000161, -1.5388020984e-05
-8.630300000000162, -1.5352574337e-05
-8.630200000000162, -1.5315657947e-05
-8.630100000000162, -1.5425119273e-05
-8.630000000000162, -1.5484438336e-05
