#Voltage(V),Current(A)
-8.667900000000074, -2.5039838647e-08
-8.667800000000074, -2.516654618e-08
-8.667700000000075, -2.499695384e-08
-8.667600000000075, -2.4971566148e-08
-8.667500000000075, -2.4924007747e-08
-8.667400000000075, -2.4946189114e-08
-8.667300000000075, -2.4896319673e-08
-8.667200000000076, -2.4991923198e-08
-8.667100000000076, -2.4936444021e-08
-8.667000000000076, -2.513373154e-08
-8.666900000000076, -2.5029802231e-08
-8.666800000000077, -2.5019993188e-08
-8.666700000000077, -2.4929894593e-08
-8.666600000000077, -2.5037186546e-08
-8.666500000000077, -2.4927137687e-08
-8.666400000000078, -2.4841567026e-08
-8.666300000000078, -2.4716268143e-08
-8.666200000000078, -2.4851052771e-08
-8.666100000000078, -2.4877214955e-08
-8.666000000000079, -2.479231398e-08
-8.665900000000079, -2.4895516759e-08
-8.665800000000079, -2.4866391612e-08
-8.66570000000008, -2.4797946807e-08
-8.66560000000008, -2.4728187498e-08
-8.66550000000008, -2.4576905844e-08
-8.66540000000008, -2.4614404737e-08
-8.66530000000008, -2.461545634e-08
-8.66520000000008, -2.461196047e-08
-8.66510000000008, -2.4682671906e-08
-8.66500000000008, -2.4660412379e-08
-8.664900000000081, -2.4497238016e-08
-8.664800000000081, -2.4378319807e-08
-8.664700000000082, -2.4545327548e-08
-8.664600000000082, -2.4623460604e-08
-8.664500000000082, -2.4625689932e-08
-8.664400000000082, -2.4589363434e-08
-8.664300000000082, -2.4604988269e-08
-8.664200000000083, -2.4655445685e-08
-8.664100000000083, -2.4604716486e-08
-8.664000000000083, -2.4423371769e-08
-8.663900000000083, -2.4365471418e-08
-8.663800000000084, -2.4225872863e-08
-8.663700000000084, -2.4081998617e-08
-8.663600000000084, -2.4290670808e-08
-8.663500000000084, -2.4322771353e-08
-8.663400000000085, -2.43834819e-08
-8.663300000000085, -2.4212885918e-08
-8.663200000000085, -2.4202266857e-08
-8.663100000000085, -2.3912456015e-08
-8.663000000000086, -2.4150674349e-08
-8.662900000000086, -2.4246501695e-08
-8.662800000000086, -2.4410731214e-08
-8.662700000000086, -2.4471630056e-08
-8.662600000000086, -2.4222808648e-08
-8.662500000000087, -2.422696177e-08
-8.662400000000087, -2.4227711393e-08
-8.662300000000087, -2.4239483309e-08
-8.662200000000087, -2.4210528693e-08
-8.662100000000088, -2.417308842e-08
-8.662000000000088, -2.4158573808e-08
-8.661900000000088, -2.4070635263e-08
-8.661800000000088, -2.4130878629e-08
-8.661700000000089, -2.3950725847e-08
-8.661600000000089, -2.3918630632e-08
-8.661500000000089, -2.3930233795e-08
-8.66140000000009, -2.3959053408e-08
-8.66130000000009, -2.4002714483e-08
-8.66120000000009, -2.3835969643e-08
-8.66110000000009, -2.3895630363e-08
-8.66100000000009, -2.382938824e-08
-8.66090000000009, -2.3832303242e-08
-8.66080000000009, -2.3750747147e-08
-8.66070000000009, -2.3770954982e-08
-8.660600000000091, -2.3846794761e-08
-8.660500000000091, -2.3768208735e-08
-8.660400000000092, -2.3853022668e-08
-8.660300000000092, -2.3799108462e-08
-8.660200000000092, -2.3789983317e-08
-8.660100000000092, -2.3798783388e-08
-8.660000000000093, -2.3743231381e-08
-8.659900000000093, -2.3824677342e-08
-8.659800000000093, -2.373093011e-08
-8.659700000000093, -2.3684108896e-08
-8.659600000000093, -2.3605666755e-08
-8.659500000000094, -2.3649834091e-08
-8.659400000000094, -2.3662460436e-08
-8.659300000000094, -2.3598026644e-08
-8.659200000000094, -2.3576015806e-08
-8.659100000000095, -2.3513802461e-08
-8.659000000000095, -2.367201013e-08
-8.658900000000095, -2.3658403236e-08
-8.658800000000095, -2.3672676264e-08
-8.658700000000096, -2.3568114571e-08
-8.658600000000096, -2.3476236066e-08
-8.658500000000096, -2.3565329244e-08
-8.658400000000096, -2.3515973169e-08
-8.658300000000096, -2.3633720758e-08
-8.658200000000097, -2.3497754853e-08
-8.658100000000097, -2.3480184907e-08
-8.658000000000097, -2.3472647825e-08
-8.657900000000097, -2.3442343178e-08
-8.657800000000098, -2.3560517093e-08
-8.657700000000098, -2.3408778915e-08
-8.657600000000098, -2.3489011625e-08
-8.657500000000098, -2.3346073519e-08
-8.657400000000099, -2.3382083825e-08
-8.657300000000099, -2.3388775361e-08
-8.657200000000099, -2.3193662102e-08
-8.6571000000001, -2.324158288e-08
-8.6570000000001, -2.323753634e-08
-8.6569000000001, -2.3337575428e-08
-8.6568000000001, -2.3305283037e-08
-8.6567000000001, -2.3441062424e-08
-8.6566000000001, -2.3297447527e-08
-8.6565000000001, -2.3297637597e-08
-8.656400000000101, -2.3335768873e-08
-8.656300000000101, -2.3234001389e-08
-8.656200000000101, -2.3245050329e-08
-8.656100000000102, -2.3195896759e-08
-8.656000000000102, -2.3321039322e-08
-8.655900000000102, -2.3271859106e-08
-8.655800000000102, -2.3205412703e-08
-8.655700000000103, -2.3167965324e-08
-8.655600000000103, -2.316470038e-08
-8.655500000000103, -2.3280074757e-08
-8.655400000000103, -2.3366599322e-08
-8.655300000000103, -2.3391582005e-08
-8.655200000000104, -2.3179948627e-08
-8.655100000000104, -2.3197030075e-08
-8.655000000000104, -2.3195061871e-08
-8.654900000000104, -2.3164446361e-08
-8.654800000000105, -2.3179936193e-08
-8.654700000000105, -2.3115884318e-08
-8.654600000000105, -2.2976387015e-08
-8.654500000000105, -2.2931917698e-08
-8.654400000000106, -2.2949622647e-08
-8.654300000000106, -2.3301879537e-08
-8.654200000000106, -2.3018026596e-08
-8.654100000000106, -2.3094905544e-08
-8.654000000000106, -2.3077424416e-08
-8.653900000000107, -2.2976138325e-08
-8.653800000000107, -2.2993644322e-08
-8.653700000000107, -2.2955761736e-08
-8.653600000000107, -2.3001350158e-08
-8.653500000000108, -2.2900831453e-08
-8.653400000000108, -2.2940021438e-08
-8.653300000000108, -2.2865371818e-08
-8.653200000000108, -2.2733544824e-08
-8.653100000000109, -2.2756365681e-08
-8.653000000000109, -2.2791029508e-08
-8.652900000000109, -2.2717944859e-08
-8.65280000000011, -2.2745620498e-08
-8.65270000000011, -2.2670256783e-08
-8.65260000000011, -2.268871846e-08
-8.65250000000011, -2.2684067957e-08
-8.65240000000011, -2.2584448089e-08
-8.65230000000011, -2.2353075835e-08
-8.65220000000011, -2.2420906021e-08
-8.652100000000111, -2.2521115639e-08
-8.652000000000111, -2.2550596057e-08
-8.651900000000111, -2.2551112977e-08
-8.651800000000112, -2.2616202244e-08
-8.651700000000112, -2.2668807276e-08
-8.651600000000112, -2.2653631859e-08
-8.651500000000112, -2.2664520927e-08
-8.651400000000113, -2.2621604145e-08
-8.651300000000113, -2.2696770685e-08
-8.651200000000113, -2.2460557858e-08
-8.651100000000113, -2.2582943515e-08
-8.651000000000113, -2.255829834e-08
-8.650900000000114, -2.2591022386e-08
-8.650800000000114, -2.2600815441e-08
-8.650700000000114, -2.2482739226e-08
-8.650600000000114, -2.2541337685e-08
-8.650500000000115, -2.2469762939e-08
-8.650400000000115, -2.2490901586e-08
-8.650300000000115, -2.2430608482e-08
-8.650200000000115, -2.2263238364e-08
-8.650100000000116, -2.2404945454e-08
-8.650000000000116, -2.2495708407e-08
-8.649900000000116, -2.2512111286e-08
-8.649800000000116, -2.2459561322e-08
-8.649700000000117, -2.2458751303e-08
-8.649600000000117, -2.2445423298e-08
-8.649500000000117, -2.2427505186e-08
-8.649400000000117, -2.2455306947e-08
-8.649300000000117, -2.2396669408e-08
-8.649200000000118, -2.2450494797e-08
-8.649100000000118, -2.2355996165e-08
-8.649000000000118, -2.2462256055e-08
-8.648900000000118, -2.2406263511e-08
-8.648800000000119, -2.2432741886e-08
-8.648700000000119, -2.2181360748e-08
-8.648600000000119, -2.2206686268e-08
-8.64850000000012, -2.2210732809e-08
-8.64840000000012, -2.2159529323e-08
-8.64830000000012, -2.2167572666e-08
-8.64820000000012, -2.2253336951e-08
-8.64810000000012, -2.2261545496e-08
-8.64800000000012, -2.2251017029e-08
-8.64790000000012, -2.2551919443e-08
-8.647800000000121, -2.2365561847e-08
-8.647700000000121, -2.200635052e-08
-8.647600000000121, -2.2127478516e-08
-8.647500000000122, -2.2118332055e-08
-8.647400000000122, -2.224470208e-08
-8.647300000000122, -2.2197777838e-08
-8.647200000000122, -2.2129142963e-08
-8.647100000000123, -2.2155163037e-08
-8.647000000000123, -2.2071031225e-08
-8.646900000000123, -2.2023884938e-08
-8.646800000000123, -2.1885083967e-08
-8.646700000000124, -2.2157728097e-08
-8.646600000000124, -2.2152551793e-08
-8.646500000000124, -2.2208901385e-08
-8.646400000000124, -2.2322581117e-08
-8.646300000000124, -2.2192971016e-08
-8.646200000000125, -2.2205250971e-08
-8.646100000000125, -2.21373746e-08
-8.646000000000125, -2.2045375303e-08
-8.645900000000125, -2.2097440322e-08
-8.645800000000126, -2.1997916377e-08
-8.645700000000126, -2.1989968957e-08
-8.645600000000126, -2.1985142595e-08
-8.645500000000126, -2.2023534996e-08
-8.645400000000127, -2.2057820459e-08
-8.645300000000127, -2.2041611203e-08
-8.645200000000127, -2.1910970815e-08
-8.645100000000127, -2.1981009013e-08
-8.645000000000127, -2.1948734386e-08
-8.644900000000128, -2.1950558704e-08
-8.644800000000128, -2.179778491e-08
-8.644700000000128, -2.2197513161e-08
-8.644600000000128, -2.2219271756e-08
-8.644500000000129, -2.2184815762e-08
-8.644400000000129, -2.204982863e-08
-8.644300000000129, -2.1916841675e-08
-8.64420000000013, -2.180004266e-08
-8.64410000000013, -2.1946096496e-08
-8.64400000000013, -2.1860692812e-08
-8.64390000000013, -2.1882092582e-08
-8.64380000000013, -2.194687454e-08
-8.64370000000013, -2.1796369154e-08
-8.64360000000013, -2.1838518549e-08
-8.643500000000131, -2.184011727e-08
-8.643400000000131, -2.1925931293e-08
-8.643300000000131, -2.1867718303e-08
-8.643200000000132, -2.1707172948e-08
-8.643100000000132, -2.1685107043e-08
-8.643000000000132, -2.1660454763e-08
-8.642900000000132, -2.1692889263e-08
-8.642800000000133, -2.1674084749e-08
-8.642700000000133, -2.1659614546e-08
-8.642600000000133, -2.1688183693e-08
-8.642500000000133, -2.1714894771e-08
-8.642400000000134, -2.1918300064e-08
-8.642300000000134, -2.1767425196e-08
-8.642200000000134, -2.1658573601e-08
-8.642100000000134, -2.1607386103e-08
-8.642000000000134, -2.1664197547e-08
-8.641900000000135, -2.155644907e-08
